Region_id,ZIP,City,Lat,Lng
413,4164,Schwarzenberg am Böhmerwald,48.73066,13.83437
413,4172,St. Johann am Wimberg,48.488,14.13036
413,4113,St. Martin im Mühlkreis,48.41609,14.03886
413,4171,St. Peter am Wimberg,48.5023,14.08246
413,4173,St. Veit im Mühlkreis,48.4679,14.16366
413,4161,Ulrichsberg,48.67514,13.9104
414,4721,Altschwendt,48.32262,13.68953
414,4770,Andorf,48.37172,13.57827
414,4786,Brunnenthal,48.4694,13.45928
414,4776,Diersbach,48.41245,13.57036
414,4751,Dorf,48.41552,13.91596
414,4773,Eggerding,48.34894,13.47747
414,4090,Engelhartszell,48.50569,13.73262
414,4761,Enzenkirchen,48.38811,13.64738
414,4092,Esternberg,48.54377,13.57262
414,4785,Freinberg,48.56581,13.51503
414,4794,Kopfing im Innkreis,48.43944,13.65849
414,4777,Mayrhof,48.35035,13.49325
414,4792,Münzkirchen,48.48445,13.56995
414,4760,Raab,48.35278,13.64608
414,4791,Rainbach im Innkreis,48.45596,13.53444
414,4752,Riedau,48.30245,13.6349
414,4784,Schardenberg,48.52027,13.4972
414,4780,Schärding,48.45668,13.43194
414,4771,Sigharting,48.39568,13.59876
414,4725,St. Aegidi,48.47866,13.73752
414,4782,St. Florian am Inn,48.44153,13.44273
414,4774,St. Marienkirchen bei Schärding,48.38778,13.44995
414,4793,St. Roman,48.48179,13.61171
414,4762,St. Willibald,48.36102,13.68555
414,4975,Suben,48.41176,13.43047
414,4775,Taufkirchen an der Pram,48.4068,13.52375
414,4091,Vichtenstein,48.528,13.65059
414,4783,Wernstein am Inn,48.50874,13.4602
414,4085,Wesenufer,48.45876,13.80912
414,4755,Zell an der Pram,48.31676,13.62906
402,4400,Steyr,48.03908,14.41933
402,4407,Steyr-Gleink,48.03908,14.41933
415,4541,Adlwang,47.9921,14.2173
415,4421,Aschach an der Steyr,48.01272,14.33522
415,4540,Bad Hall,48.03477,14.20898
415,3334,Gaflenz,47.89583,14.72488
415,4451,Garsten,48.02264,14.40749
415,4463,Großraming,47.88679,14.54947
415,4442,Kleinraming,48.01084,14.48982
415,4464,Kleinreifling,47.82024,14.63867
415,4461,Laussa,47.95184,14.45576
415,4460,Losenstein,47.92558,14.43313
415,4443,Maria Neustift,47.9374,14.6073
415,4523,Neuzeug,48.04632,14.33334
415,4462,Reichraming,47.89009,14.45982
415,4532,Rohr im Kremstal,48.06521,14.18774
415,4521,Schiedlberg,48.09157,14.26697
415,4522,Sierning,48.04427,14.30916
415,4452,Ternberg,47.94568,14.35688
415,4453,Trattenbach,47.92908,14.3545
415,4595,Waldneukirchen,47.99627,14.26008
415,3335,Weyer,47.85718,14.66386
415,4493,Wolfern,48.08333,14.37787
416,4211,Alberndorf in der Riedmark,48.40591,14.41826
416,4203,Altenberg bei Linz,48.37306,14.35044
416,4190,Bad Leonfelden,48.52172,14.29479
416,4209,Engerwitzdorf,48.344,14.44075
416,4101,Feldkirchen an der Donau,48.3446,14.05241
416,4210,Gallneukirchen,48.35327,14.41629
416,4201,Gramastetten,48.38072,14.18913
416,4202,Hellmonsödt,48.43176,14.29964
416,4175,Herzogsdorf,48.43054,14.11294
416,4181,Oberneukirchen,48.46436,14.22625
416,4100,Ottensheim,48.33183,14.17578
416,4048,Puchenau,48.31211,14.24169
416,4204,Reichenau im Mühlkreis,48.45608,14.34913
416,4193,Reichenthal,48.5436,14.385
416,4112,Rottenegg,48.3681,14.13475
416,4192,Schenkenfelden,48.5026,14.36251
416,4221,Steyregg,48.2853,14.37102
416,4183,Traberg,48.51397,14.20118
416,4191,Vorderweißenbach,48.55214,14.21926
416,4111,Walding,48.3507,14.15992
416,4182,Waxenberg,48.47725,14.19194
416,4180,Zwettl an der Rodl,48.46625,14.27135
417,4843,Ampflwang,48.09229,13.56547
417,4864,Attersee,47.91448,13.53816
417,4800,Attnang-Puchheim,48.00442,13.71653
417,4904,Atzbach,48.08371,13.70298
417,4691,Breitenschützing,48.08052,13.79882
417,4693,Desselbrunn,48.02128,13.772
417,4892,Fornach,48.02361,13.43
417,4873,Frankenburg am Hausruck,48.06788,13.49206
417,4890,Frankenmarkt,47.98543,13.4194
417,4851,Gampern,47.98898,13.5547
417,4860,Lenzing,47.97312,13.60515
417,5311,Loibichl,47.8298,13.40455
417,5310,Mondsee,47.85539,13.3502
417,4872,Neukirchen an der Vöckla,48.04102,13.53836
417,4692,Niederthalheim,48.09933,13.76871
417,4865,Nußdorf am Attersee,47.88299,13.52313
417,4894,Oberhofen am Irrsee,47.95165,13.30601
417,4882,Oberwang,47.86779,13.43363
417,4901,Ottnang,48.09608,13.66115
417,4891,Pöndorf,47.99672,13.36929
417,4846,Redlham,48.0232,13.74397
417,4844,Regau,47.99107,13.6883
417,4845,Rutzenmoos,47.9732,13.70857
417,4861,Schörfling,47.94602,13.60446
417,4690,Schwanenstadt,48.05538,13.77548
417,4863,Seewalchen am Attersee,47.95425,13.58616
417,4880,St. Georgen im Attergau,47.93539,13.4872
417,4853,Steinbach am Attersee,47.83085,13.54571
417,4881,Straß im Attergau,47.91043,13.45653
417,4905,Thomasroith,48.08139,13.61837
417,4850,Timelkam,48.00237,13.60796
417,4841,Ungenach,48.04734,13.61393
417,4866,Unterach,47.80439,13.48892
417,4840,Vöcklabruck,48.00697,13.65322
417,4870,Vöcklamarkt,48.00206,13.48482
417,4854,Weißenbach,47.66204,13.60516
417,4852,Weyregg am Attersee,47.90244,13.57149
417,4902,Wolfsegg am Hausruck,48.10725,13.67452
417,4893,Zell am Moos,47.90196,13.3185
417,4842,Zell am Pettenfirst,48.07732,13.59836
417,4871,Zipf,48.03621,13.50321
403,4600,Wels,48.15665,14.02462
418,4672,Bachmanning,48.12955,13.79424
418,4654,Bad Wimsbach-Neydharting,48.06328,13.90187
418,4611,Buchkirchen,48.22355,14.01961
418,4653,Eberstalzell,48.04406,13.98105
418,4623,Gunskirchen,48.13324,13.94085
418,4615,Holzhausen,48.22289,14.09686
418,4631,Krenglbach,48.20564,13.95511
418,4650,Lambach,48.09116,13.87467
418,4614,Marchtrenk,48.19076,14.10979
418,4613,Mistelbach bei Wels,48.22355,14.01961
418,4671,Neukirchen bei Lambach,48.10006,13.81471
418,4625,Offenhausen,48.15672,13.83658
418,4624,Pennewang,48.12864,13.84288
418,4632,Pichl bei Wels,48.18462,13.89966
418,4642,Sattledt,48.07379,14.05597
418,4621,Sipbachzell,48.09713,14.1097
418,4651,Stadl-Paura,48.08571,13.86958
418,4652,Steinerkirchen an der Traun,48.07883,13.9575
418,4641,Steinhaus,48.11917,14.01795
418,4616,Weißkirchen,48.16051,14.11054
502,5441,Abtenau,47.55657,13.35024
502,5421,Adnet,47.69675,13.13036
502,5524,Annaberg,47.52618,13.4322
502,5424,Bad Vigaun,47.66404,13.13187
502,5440,Golling an der Salzach,47.59749,13.16765
502,5400,Hallein,47.68275,13.09595
502,5422,Heilbad Dürrnberg,47.8005,13.04441
502,5431,Kuchl,47.62684,13.14528
502,5523,Lungötz,47.494,13.39922
502,5411,Oberalm,47.70018,13.099
502,5412,Puch bei Hallein,47.71714,13.09084
502,5442,Rußbach am Paß Gschütt,47.5926,13.46637
502,5423,St. Koloman,47.64293,13.20376
501,5020,Salzburg,47.8005,13.04441
501,5026,Salzburg-Aigen,47.79283,13.06532
501,5023,Salzburg-Gnigl,47.81158,13.0746
503,5342,Abersee,47.73326,13.42948
503,5351,Aigen-Voglhub,47.71054,13.53
503,5081,Anif,47.74965,13.06428
503,5102,Anthering,47.88026,13.01211
503,5101,Bergheim,47.84076,13.02265
503,5165,Berndorf bei Salzburg,47.99639,13.06124
503,5111,Bürmoos,47.98383,12.91945
503,5323,Ebenau,47.79078,13.17515
503,5161,Elixhausen,47.86832,13.06688
503,5061,Elsbethen-Glasenbach,47.77002,13.0885
503,5301,Eugendorf,47.86662,13.12253
503,5324,Faistenau,47.77805,13.23374
503,5330,Fuschl am See,47.79638,13.30355
503,5083,Gartenau-St. Leonhard,47.72559,13.04895
503,5114,Göming,47.94439,12.95273
503,5082,Grödig,47.737,13.03743
503,5084,Großgmain,47.72463,12.9067
503,5300,Hallwang,47.82289,13.1668
503,5302,Henndorf am Wallersee,47.8976,13.18659
503,5322,Hof bei Salzburg,47.81916,13.21467
503,5321,Koppl,47.80788,13.15679
503,5203,Köstendorf,47.95676,13.19791
503,5112,Lamprechtshausen,47.99162,12.95658
503,5163,Mattsee,47.97035,13.10473
503,5152,Michaelbeuern,48.0192,13.02782
503,5202,Neumarkt am Wallersee,47.94385,13.2245
503,5151,Nußdorf am Haunsberg,47.95917,13.00836
503,5110,Oberndorf bei Salzburg,47.93967,12.94266
503,5162,Obertrum am See,47.93703,13.07735
503,5325,Plainfeld,47.83243,13.1831
503,5205,Schleedorf,47.95401,13.15278
503,5164,Seeham,47.96736,13.07754
503,5201,Seekirchen,47.8944,13.12509
503,5113,St. Georgen bei Salzburg,47.97083,12.89183
503,5340,St. Gilgen,47.76697,13.36408
503,5204,Straßwalchen,47.98024,13.25494
503,5350,Strobl,47.71693,13.48335
503,5303,Thalgau,47.84164,13.25313
503,5071,Wals,47.78579,12.97052
504,5541,Altenmarkt im Pongau,47.37827,13.42292
504,5640,Bad Gastein,47.11435,13.136
504,5630,Bad Hofgastein,47.17086,13.10405
504,5500,Bischofshofen,47.41748,13.21872
504,5645,Böckstein,47.08701,13.11959
504,5632,Dorfgastein,47.24081,13.10656
504,5531,Eben im Pongau,47.40799,13.39533
504,5532,Filzmoos,47.43436,13.52168
504,5542,Flachau,47.34425,13.39269
504,5552,Forstau,47.37878,13.55154
504,5622,Goldegg,47.31868,13.09939
504,5611,Großarl,47.238,13.20089
504,5511,Hüttau,47.41591,13.30728
504,5612,Hüttschlag,47.17598,13.23152
504,5603,Kleinarl,47.27838,13.31932
504,5505,Mühlbach am Hochkönig,47.37697,13.12551
504,5521,Niedernfritz,47.42177,13.34501
504,5562,Obertauern,47.24867,13.55738
504,5452,Pfarrwerfen,47.45719,13.20478
504,5550,Radstadt,47.38474,13.4627
504,5620,Schwarzach im Pongau,47.32131,13.15187
504,5600,St. Johann im Pongau,47.34887,13.20231
504,5522,St. Martin am Tennengebirge,47.46433,13.38103
504,5621,St. Veit im Pongau,47.32899,13.1536
504,5451,Tenneck,47.49315,13.17549
504,5561,Untertauern,47.30436,13.50705
504,5602,Wagrain,47.3336,13.29633
504,5450,Werfen,47.47588,13.18997
504,5453,Werfenweng,47.46134,13.25665
505,5574,Göriach,47.1751,13.765
505,5571,Mariapfarr,47.15023,13.74533
505,5570,Mauterndorf,47.13357,13.68028
505,5583,Muhr,47.09875,13.49835
505,5591,Ramingstein,47.07568,13.84131
505,5572,St. Andrä im Lungau,47.14786,13.7935
505,5581,St. Margarethen im Lungau,47.07998,13.69546
505,5582,St. Michael im Lungau,47.09922,13.63962
505,5580,Tamsweg,47.12602,13.81104
505,5592,Thomatal,47.07198,13.74867
505,5563,Tweng,47.19002,13.60206
505,5585,Unternberg,47.11273,13.74046
505,5573,Weißpriach,47.1759,13.70415
505,5584,Zederhaus,47.15337,13.50646
506,5733,Bramberg am Wildkogel,47.27269,12.3481
506,5671,Bruck an der Großglocknerstraße,47.2864,12.82355
506,5652,Dienten am Hochkönig,47.3838,13.00426
506,5672,Fusch an der Glocknerstraße,47.22688,12.82657
506,5662,Gries,47.68477,13.10857
506,5754,Hinterglemm,47.37859,12.59586
506,5731,Hollersbach im Pinzgau,47.27531,12.41954
506,5710,Kaprun,47.27295,12.7588
506,5743,Krimml,47.22207,12.17531
506,5651,Lend,47.29877,13.04398
506,5771,Leogang,47.43954,12.76169
506,5090,Lofer,47.58723,12.69299
506,5751,Maishofen,47.36115,12.80606
506,5761,Maria Alm am Steinernen Meer,47.40669,12.90307
506,5730,Mittersill,47.28098,12.48163
506,5732,Mühlbach,47.27949,12.37682
506,5741,Neukirchen am Großvenediger,47.25364,12.2777
506,5722,Niedernsill,47.28249,12.64809
506,5721,Piesendorf,47.29206,12.71611
506,5661,Rauris,47.22961,12.99437
506,5753,Saalbach,47.37859,12.59586
506,5760,Saalfelden am Steinernen Meer,47.42643,12.84918
506,5092,St. Martin bei Lofer,47.56592,12.70623
506,5724,Stuhlfelden,47.28798,12.5289
506,5660,Taxenbach,47.2929,12.96348
506,5091,Unken,47.65003,12.72912
506,5723,Uttendorf,47.28448,12.57237
506,5752,Viehhofen,47.36657,12.73645
506,5742,Wald im Pinzgau,47.24705,12.2282
506,5093,Weißbach bei Lofer,47.52031,12.75269
506,5700,Zell am See,47.32375,12.79675
602,8623,Aflenz Kurort,47.54412,15.23834
602,8624,Au,47.54957,15.27316
602,8614,Breitenau,47.23056,15.48171
602,8600,Bruck an der Mur,47.41049,15.26907
602,8622,Etmißl,47.51531,15.17191
602,8635,Gollrad,47.65071,15.30472
602,8632,Gußwerk,47.74161,15.30852
602,8605,Kapfenberg,47.44353,15.2901
602,8630,Mariazell,47.7728,15.31746
602,8131,Mixnitz,47.33023,15.36207
602,8132,Pernegg an der Mur,47.35726,15.33852
602,8636,Seewiesen,47.61995,15.27155
602,8611,St. Katharein an der Laming,47.47107,15.16222
602,8642,St. Lorenzen im Mürztal,47.48246,15.37002
602,8641,St. Marein im Mürztal,47.47422,15.37082
602,8621,Thörl,47.52313,15.23278
602,8612,Tragöß-Oberort,47.53284,15.07827
602,8625,Turnau,47.55816,15.33797
602,8634,Wegscheid,47.68384,15.32332
603,8524,Bad Gams,46.86969,15.22305
603,8530,Deutschlandsberg,46.81553,15.21643
603,8552,Eibiswald,46.68656,15.24667
603,8523,Frauental an der Laßnitz,46.82624,15.25594
603,8522,Groß St. Florian,46.82359,15.31661
603,8502,Lannach,46.94302,15.33276
603,8544,Pölfing-Brunn,46.7329,15.31164
603,8504,Preding,46.85877,15.40688
603,8541,Schwanberg,46.75797,15.20187
603,8554,Soboth,46.68087,15.07546
603,8503,St. Josef Weststeiermark,46.91054,15.33709
603,8543,St. Martin im Sulmtal,46.75718,15.2944
603,8553,St. Oswald ob Eibiswald,46.70843,15.14381
603,8542,St. Peter im Sulmtal,46.75745,15.25009
603,8511,St. Stefan ob Stainz,46.92931,15.25601
603,8510,Stainz,46.8938,15.26398
603,8521,Wettmannstätten,46.83098,15.3845
603,8551,Wies,46.71898,15.27099
604,8344,Bad Gleichenberg,46.87684,15.90878
604,8313,Breitenfeld an der Rittschein,47.0299,15.95825
604,8332,Edelsbach bei Feldbach,46.98977,15.83673
604,8350,Fehring,46.9363,16.01084
604,8330,Feldbach,46.95274,15.88877
604,8342,Gnas,46.87388,15.82666
604,8361,Hatzendorf,46.97767,16.00246
604,8091,Jagerberg,46.85407,15.73772
604,8353,Kapfenstein,46.8853,15.97534
604,8082,Kirchbach in Steiermark,46.93148,15.66201
604,8324,Kirchberg an der Raab,46.98767,15.7631
604,8334,Lödersdorf,46.95715,15.94518
604,8341,Paldau,46.9406,15.79291
604,8333,Riegersburg,47.00118,15.93685
604,8354,St. Anna am Aigen,46.81895,15.97509
604,8083,St. Stefan im Rosental,46.90474,15.71119
604,8322,Studenzen,47.00264,15.76134
604,8343,Trautmannsdorf in Oststeiermark,46.87333,15.8836
604,8352,Unterlamm,46.97778,16.05847
605,8283,Bad Blumau,47.1158,16.05249
605,8291,Burgau,47.14297,16.09866
605,8280,Fürstenfeld,47.05012,16.07749
605,8265,Großsteinbach,47.14878,15.89647
605,8263,Großwilfersdorf,47.07726,15.99506
605,8264,Hainersdorf,47.114,15.94529
605,8262,Ilz,47.08649,15.92594
605,8282,Loipersdorf bei Fürstenfeld,47.01311,16.10134
605,8312,Ottendorf an der Rittschein,47.04868,15.89998
605,8362,Söchau,47.03052,16.0173
601,8010,Graz,47.06792,15.44172
601,8020,Graz,47.06792,15.44172
601,8036,Graz,47.06792,15.44172
601,8045,Graz-Andritz,47.10422,15.42226
601,8051,Graz-Gösting,47.09404,15.39875
601,8043,Graz-Kroisbach,47.09248,15.46351
601,8041,Graz-Liebenau,47.03545,15.46116
601,8044,Graz-Mariatrost,47.10947,15.49267
601,8053,Graz-Neuhart,47.04837,15.41755
601,8055,Graz-Puntigam,47.02897,15.43346
601,8047,Graz-Ragnitz,47.08453,15.49191
601,8042,Graz-St. Peter,47.04618,15.47907
601,8046,Graz-St. Veit,47.13066,15.38063
601,8054,Graz-Straßgang,47.02948,15.40316
601,8052,Graz-Wetzelsdorf,47.05256,15.39159
606,8121,Deutschfeistritz,47.19931,15.33557
606,8143,Dobl,46.94652,15.37717
606,8063,Eggersdorf bei Graz,47.12297,15.59937
606,8073,Feldkirchen bei Graz,47.01237,15.44324
606,8072,Fernitz,46.9733,15.50101
606,8130,Frohnleiten,47.26831,15.32533
606,8101,Gratkorn,47.13255,15.33912
606,8112,Gratwein,47.12929,15.31903
606,8075,Hart bei Graz,47.0449,15.51983
606,8071,Hausmannstätten,46.99087,15.50886
606,8151,Hitzendorf,47.03521,15.29986
606,8111,Judendorf-Straßengel,47.11332,15.33676
606,8401,Kalsdorf bei Graz,46.9644,15.47865
606,8062,Kumberg,47.16012,15.53424
606,8301,Laßnitzhöhe,47.07671,15.58226
606,8501,Lieboch,46.97519,15.33251
606,8302,Nestelbach bei Graz,47.06018,15.60964
606,8120,Peggau,47.20418,15.34543
606,8074,Raaba,47.02781,15.49677
606,8103,Rein,47.13722,15.28764
606,8102,Semriach,47.21744,15.40354
606,8323,St. Marein bei Graz,47.01561,15.6876
606,8113,St. Oswald bei Plankenwarth,47.08874,15.28103
606,8061,St. Radegund bei Graz,47.18064,15.48984
606,8114,Stübing,47.17751,15.32213
606,8144,Tobelbad,46.98067,15.36678
606,8124,Übelbach,47.22644,15.2349
606,8141,Unterpremstätten,46.97204,15.40349
606,8122,Waldstein,47.22278,15.28907
606,8402,Werndorf,46.92119,15.48136
606,8142,Wundschuh,46.92628,15.45099
607,8271,Bad Waltersdorf,47.16958,16.00932
607,8251,Bruck an der Lafnitz,47.43884,15.91576
607,8274,Buch,47.22621,15.89525
607,8241,Dechantskirchen,47.41636,16.0188
607,8273,Ebersdorf,47.20156,15.95636
607,8240,Friedberg,47.4416,16.05813
607,8232,Grafendorf bei Hartberg,47.34043,15.99125
607,8230,Hartberg,47.28125,15.96902
607,8224,Kaindorf bei Hartberg,47.23311,15.8809
607,8233,Lafnitz,47.36917,16.01283
607,8252,Mönichwald,47.44744,15.8827
607,8292,Neudau,47.17572,16.10222
607,8243,Pinggau,47.44406,16.06431
607,8225,Pöllau bei Hartberg,47.31641,15.83277
607,8234,Rohrbach an der Lafnitz,47.39063,15.9956
607,8244,Schäffern,47.47751,16.11145
607,8272,Sebersdorf,47.18605,15.99274
607,8255,St. Jakob,47.47958,15.77903
607,8222,St. Johann bei Herberstein,47.21493,15.81777
607,8295,St. Johann in der Haide,47.28117,16.02315
607,8242,St. Lorenzen am Wechsel,47.44231,15.9536
607,8223,Stubenberg am See,47.24469,15.80083
607,8294,Unterrohr,47.24806,16.05119
607,8250,Vorau,47.40561,15.88709
607,8253,Waldbach,47.44896,15.83759
607,8254,Wenigzell,47.42602,15.78631
607,8293,Wörth an der Lafnitz,47.21184,16.08154
608,8753,Fohnsdorf,47.20838,14.67808
608,8785,Hohentauern,47.4338,14.48371
608,8750,Judenburg,47.16784,14.66123
608,8763,Möderbrugg,47.27927,14.48115
608,8742,Obdach,47.06895,14.69471
608,8762,Oberzeiring,47.25264,14.49068
608,8761,Pöls,47.21993,14.58061
608,8764,Pusterwald,47.30953,14.37369
608,8756,St. Georgen ob Judenburg,47.20594,14.49838
608,8765,St. Johann am Tauern,47.35738,14.46901
608,8755,St. Peter ob Judenburg,47.18563,14.58729
608,8754,Thalheim,47.19559,14.59067
608,8800,Unzmarkt,47.19918,14.44571
608,8741,Weißkirchen in Steiermark,47.15409,14.73863
608,8740,Zeltweg,47.19008,14.75399
609,8731,Bischoffeld,47.27121,14.70478
609,8734,Großlobming,47.18615,14.80937
609,8720,Knittelfeld,47.21406,14.82915
609,8732,Seckau,47.27383,14.78597
609,8724,Spielberg,47.20712,14.79685
609,8715,St. Lorenzen bei Knittelfeld,47.25079,14.89606
609,8733,St. Marein bei Knittelfeld,47.26955,14.86104
610,8412,Allerheiligen bei Wildon,46.91421,15.55314
610,8454,Arnfels,46.67714,15.40244
610,8461,Ehrenhausen,46.72573,15.58488
610,8441,Fresing,46.75915,15.44675
610,8424,Gabersdorf,46.78239,15.58774
610,8462,Gamlitz,46.72054,15.55409
610,8443,Gleinstätten,46.75487,15.36776
610,8452,Großklein,46.73719,15.44241
610,8081,Heiligenkreuz am Waasen,46.95535,15.58668
610,8451,Heimschuh,46.76168,15.49272
610,8411,Hengsberg,46.86961,15.45077
610,8442,Kitzeck im Sausal,46.78163,15.45374
610,8403,Lebring,46.85434,15.5379
610,8430,Leibnitz,46.78141,15.53841
610,8463,Leutschach,46.66741,15.46827
610,8455,Oberhaag,46.68664,15.33355
610,8471,Spielfeld,46.70851,15.63215
610,8444,St. Andrä im Sausal,46.79084,15.37724
610,8413,St. Georgen an der Stiefing,46.88081,15.56572
610,8453,St. Johann im Saggautal,46.70256,15.40046
610,8505,St. Nikolai im Sausal,46.82124,15.4497
610,8422,St. Nikolai ob Draßling,46.81569,15.66038
610,8423,St. Veit am Vogau,46.74666,15.62555
610,8472,Straß in Steiermark,46.72733,15.62521
610,8435,Wagna,46.76596,15.5573
610,8410,Wildon,46.88723,15.50965
610,8421,Wolfsberg im Schwarzautal,46.84554,15.66019
611,8790,Eisenerz,47.54282,14.88476
611,8920,Hieflau,47.60577,14.74556
611,8775,Kalwang,47.42739,14.75553
611,8773,Kammern im Liesingtal,47.39303,14.90229
611,8714,Kraubath an der Mur,47.3066,14.9361
611,8700,Leoben,47.38138,15.0944
611,8774,Mautern in Steiermark,47.40061,14.82463
611,8712,Niklasdorf,47.39559,15.15977
611,8795,Radmer,47.54224,14.75918
611,8770,St. Michael in Obersteiermark,47.33687,15.02032
611,8792,St. Peter-Freienstein,47.39789,15.03325
611,8713,St. Stefan ob Leoben,47.31774,14.9777
611,8772,Timmersdorf,47.37657,14.96401
611,8793,Trofaiach,47.42656,15.00923
611,8794,Vordernberg,47.48801,14.99317
611,8781,Wald am Schoberpaß,47.45014,14.67401
612,8911,Admont,47.57765,14.46046
612,8966,Aich-Assach,47.42685,13.83781
612,8943,Aigen im Ennstal,47.52045,14.14319
612,8992,Altaussee,47.6398,13.76418
612,8934,Altenmarkt bei St. Gallen,47.72275,14.64959
612,8904,Ardning,47.59102,14.36397
612,8990,Bad Aussee,47.60938,13.78323
612,8983,Bad Mitterndorf,47.55524,13.9311
612,8953,Donnersbach,47.46398,14.12953
612,8783,Gaishorn am See,47.49141,14.54785
612,8922,Gams bei Hieflau,47.6678,14.78663
612,8962,Gröbming,47.44484,13.90162
612,8993,Grundlsee,47.63054,13.84263
612,8967,Haus,47.41041,13.76621
612,8952,Irdning,47.50545,14.104
612,8912,Johnsbach,47.5397,14.58435
612,8984,Kainisch,47.5748,13.84027
612,8921,Lainbach,47.63563,14.76712
612,8931,Landl,47.64681,14.77059
612,8903,Lassing,47.52697,14.26287
612,8940,Liezen,47.56884,14.24312
612,8974,Mandling,47.40407,13.57509
612,8960,Öblarn,47.46031,13.99138
612,8923,Palfau,47.71058,14.80829
612,8973,Pichl,47.39,13.61313
612,8965,Pruggern,47.42319,13.87555
612,8972,Ramsau,47.44175,13.65665
612,8971,Rohrmoos-Untertal,47.38338,13.67301
612,8786,Rottenmann,47.52521,14.35774
612,8970,Schladming,47.39193,13.68742
612,8900,Selzthal,47.55401,14.32277
612,8933,St. Gallen,47.6921,14.6171
612,8954,St. Martin am Grimming,47.48899,13.98066
612,8950,Stainach,47.53339,14.10876
612,8961,Stein an der Enns,47.43624,13.94003
612,8982,Tauplitz,47.56169,14.01225
612,8951,Trautenfels,47.51917,14.08377
612,8782,Treglwang,47.47529,14.59231
612,8784,Trieben,47.48805,14.48752
612,8932,Weißenbach an der Enns,47.70403,14.62905
612,8913,Weng,47.59847,14.50937
612,8924,Wildalpen,47.6645,14.98609
612,8942,Wörschach,47.5527,14.14756
614,8841,Frojach,47.13298,14.30818
614,8842,Katsch an der Mur,47.14277,14.28299
614,8854,Krakaudorf,47.18154,14.01941
614,8812,Mariahof,47.09998,14.39931
614,8822,Mühlen,47.0313,14.50781
614,8850,Murau,47.11065,14.17109
614,8820,Neumarkt in Steiermark,47.07253,14.42654
614,8831,Niederwölz,47.15151,14.37394
614,8832,Oberwölz,47.20653,14.28146
614,8863,Predlitz,47.0706,13.91582
614,8853,Ranten,47.15722,14.08255
614,8811,Scheifling,47.15049,14.4099
614,8844,Schöder,47.18206,14.11184
614,8861,St. Georgen ob Murau,47.10491,14.09896
614,8813,St. Lambrecht,47.07111,14.3015
614,8843,St. Peter am Kammersberg,47.18726,14.18765
614,8862,Stadl an der Mur,47.08863,13.9825
614,8852,Stolzalpe,47.11864,14.18925
614,8833,Teufenbach,47.13253,14.36031
614,8864,Turrach,46.96196,13.88446
614,9323,Wildbad Einöd,47.02244,14.41308
613,8643,Allerheiligen im Mürztal,47.48177,15.4061
613,8671,Alpl,47.50688,15.63829
613,8663,Dorf Veitsch,47.58889,15.49444
613,8694,Frein an der Mürz,47.74246,15.48463
613,8664,Großveitsch,47.58763,15.47172
613,8691,Kapellen,47.64702,15.63069
613,8650,Kindberg,47.50526,15.44888
613,8652,Kindberg-Aumühl,47.50935,15.40218
613,8670,Krieglach,47.54501,15.56133
613,8665,Langenwang,47.56664,15.6182
613,8662,Mitterdorf im Mürztal,47.53522,15.51178
613,8644,Mürzhofen,47.48424,15.39629
613,8693,Mürzsteg,47.67564,15.49302
613,8680,Mürzzuschlag,47.60589,15.67155
613,8682,Mürzzuschlag-Hönigsberg,47.58169,15.64658
613,8692,Neuberg an der Mürz,47.66698,15.57502
613,8684,Spital am Semmering,47.61601,15.75434
613,8653,Stanz im Mürztal,47.46589,15.49995
613,8685,Steinhaus am Semmering,47.62096,15.79092
613,8661,Wartberg im Mürztal,47.52549,15.49236
615,8490,Bad Radkersburg,46.68751,15.9872
615,8483,Deutsch Goritz,46.75198,15.82977
615,8482,Gosdorf,46.72526,15.79728
615,8492,Halbenrain,46.72171,15.94782
615,8493,Klöch,46.76464,15.96698
615,8092,Mettersdorf am Saßbach,46.80484,15.71113
615,8480,Mureck,46.70782,15.77462
615,8093,St. Peter am Ottersbach,46.79892,15.75952
615,8345,Straden,46.80626,15.87071
615,8355,Tieschen,46.78632,15.94507
615,8484,Unterpurkla,46.73176,15.90404
615,8481,Weinburg am Saßbach,46.75384,15.7212
615,8473,Weitersfeld an der Mur,46.70469,15.72691
616,8572,Bärnbach,47.07039,15.12877
616,8583,Edelschrott,47.02155,15.05103
616,8153,Geistthal,47.17103,15.16521
616,8593,Graden,47.06158,15.08274
616,8584,Hirschegg,47.02014,14.95782
616,8573,Kainach bei Voitsberg,47.14086,15.09202
616,8580,Köflach,47.06447,15.08381
616,8564,Krottendorf-Gaisfeld,47.02022,15.19881
616,8563,Ligist,46.99371,15.20702
616,8591,Maria Lankowitz,47.06383,15.06294
616,8562,Mooskirchen,46.98577,15.28062
616,8582,Rosental an der Kainach,47.05523,15.11414
616,8592,Salla,47.10807,14.97212
616,8561,Söding,46.99972,15.29137
616,8565,St. Johann ob Hohenburg,47.01115,15.22663
616,8152,Stallhofen,47.04857,15.22084
616,8570,Voitsberg,47.04948,15.15002
617,8184,Anger,47.27394,15.69082
617,8190,Birkfeld,47.35491,15.69447
617,8654,Fischbach,47.44157,15.65143
617,8163,Fladnitz an der Teichalm,47.28543,15.47753
617,8183,Floing,47.26392,15.74685
617,8616,Gasen,47.38365,15.57827
617,8200,Gleisdorf,47.10475,15.71133
617,8211,Großpesendorf,47.15162,15.76134
